157.55.35.76 - - [23/Jan/2013:09:04:44 -0700] "GET porshhair.com/robots.txt HTTP/1.1" 200 397 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0 "-" "/var/chroot/home/content/61/10251861/html/robots.txt" 41767
81.98.196.162 - - [23/Jan/2013:11:51:27 -0700] "GET www.porshhair.com/robots.txt HTTP/1.1" 200 397 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/robots.txt" 6926
81.98.196.162 - - [23/Jan/2013:11:51:27 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 11350
81.98.196.162 - - [23/Jan/2013:11:52:24 -0700] "GET www.porshhair.com/robots.txt HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 37791
81.98.196.162 - - [23/Jan/2013:11:52:25 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 10846
81.98.196.162 - - [23/Jan/2013:11:52:28 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2104 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 2 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 39598
81.98.196.162 - - [23/Jan/2013:11:54:36 -0700] "GET porshhair.com/robots.txt HTTP/1.1" 404 591 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 23482
81.98.196.162 - - [23/Jan/2013:11:54:36 -0700] "GET porshhair.com/favicon.ico HTTP/1.1" 404 591 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 6848
81.98.196.162 - - [23/Jan/2013:12:05:02 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 596 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 23806
81.98.196.162 - - [23/Jan/2013:12:06:23 -0700] "GET www.porshhair.com/sitemap.xml HTTP/1.1" 200 1243 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/sitemap.xml" 36472
81.98.196.162 - - [23/Jan/2013:12:06:23 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 18534
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2068 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 14811
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/robots.txt HTTP/1.1" 404 558 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 5668
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2068 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 11207
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2068 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 3675
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/About/About.html HTTP/1.1" 200 1688 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/About/About.html" 87246
81.19.188.229 - - [23/Jan/2013:12:06:50 -0700] "GET www.porshhair.com/Services/Services.html HTTP/1.1" 200 1393 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/Services/Services.html" 46205
81.19.188.229 - - [23/Jan/2013:12:06:51 -0700] "GET www.porshhair.com/Prices/Prices.html HTTP/1.1" 200 1394 "-" "Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/Prices/Prices.html" 35406
81.98.196.162 - - [23/Jan/2013:12:07:14 -0700] "GET www.porshhair.com/sitemap.xml HTTP/1.1" 200 1303 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/sitemap.xml" 14114
81.98.196.162 - - [23/Jan/2013:12:07:14 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 7189
81.98.196.162 - - [23/Jan/2013:12:07:16 -0700] "GET www.porshhair.com/sitemap.xml HTTP/1.1" 304 172 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 2 "-" "/var/chroot/home/content/61/10251861/html/sitemap.xml" 6544
81.98.196.162 - - [23/Jan/2013:12:07:16 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 3 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 17382
128.30.52.70 - - [23/Jan/2013:12:11:30 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2068 "-" "W3C_Validator/1.3" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 34259
81.98.196.162 - - [23/Jan/2013:12:28:18 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2105 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 67556
81.98.196.162 - - [23/Jan/2013:12:28:25 -0700] "GET www.porshhair.com/robots.txt HTTP/1.1" 200 464 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/robots.txt" 40565
81.98.196.162 - - [23/Jan/2013:12:28:25 -0700] "GET www.porshhair.com/favicon.ico HTTP/1.1" 404 595 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/missing.html" 31736
81.98.196.162 - - [23/Jan/2013:12:32:58 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2103 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 41126
81.98.196.162 - - [23/Jan/2013:12:33:06 -0700] "GET www.porshhair.com/About/About.html HTTP/1.1" 200 1725 "http://www.porshhair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/About/About.html" 36205
81.98.196.162 - - [23/Jan/2013:12:33:08 -0700] "GET www.porshhair.com/Services/Services.html HTTP/1.1" 200 1429 "http://www.porshhair.com/About/About.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "default-handler" "/var/chroot/home/content/61/10251861/html/Services/Services.html" 67284
81.98.196.162 - - [23/Jan/2013:12:33:09 -0700] "GET www.porshhair.com/Prices/Prices.html HTTP/1.1" 200 1430 "http://www.porshhair.com/Services/Services.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 2 "default-handler" "/var/chroot/home/content/61/10251861/html/Prices/Prices.html" 38620
81.98.196.162 - - [23/Jan/2013:12:33:09 -0700] "GET www.porshhair.com/images/image2.jpg HTTP/1.1" 304 174 "http://www.porshhair.com/Prices/Prices.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/images/image2.jpg" 27946
81.98.196.162 - - [23/Jan/2013:12:33:09 -0700] "GET www.porshhair.com/images/image5.jpg HTTP/1.1" 304 173 "http://www.porshhair.com/Prices/Prices.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 3 "-" "/var/chroot/home/content/61/10251861/html/images/image5.jpg" 31627
81.98.196.162 - - [23/Jan/2013:12:33:11 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2102 "http://www.porshhair.com/Prices/Prices.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 4 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 35341
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2103 "http://www.porshhair.com/Prices/Prices.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 16293
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/images/homeimage.jpg HTTP/1.1" 304 174 "http://www.porshhair.com/index.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/images/homeimage.jpg" 14283
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/images/Top banner.jpg HTTP/1.1" 304 174 "http://www.porshhair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 0 "-" "/var/chroot/home/content/61/10251861/html/images/Top banner.jpg" 14868
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/CSS/style.css HTTP/1.1" 304 172 "http://www.porshhair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/CSS/style.css" 21454
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/images/mainSalonWeb.jpg HTTP/1.1" 304 174 "http://www.porshhair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 2 "-" "/var/chroot/home/content/61/10251861/html/images/mainSalonWeb.jpg" 17148
81.98.196.162 - - [23/Jan/2013:12:33:35 -0700] "GET www.porshhair.com/images/background.png HTTP/1.1" 304 174 "http://www.porshhair.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17" 1 "-" "/var/chroot/home/content/61/10251861/html/images/background.png" 13424
